cod;code;group;name_en;name;energy;protein;carbs;fat;nonSaturatedFat;saturatedFat;sugar;fiber;cholesterol;potassium;sodium;salt;fresh;allergens
23852;23852;7;Soft waffle (Brussels-style), with chocolate, prepacked;Gofre suave (estilo Bruselas), con chocolate, envasado;0;6,1;55,9;23,9;0;13,5;29,4;2,45;0;0;250;0,63;FALSE;[4,8]
12003;12003;5;Soft-ripened cheese with bloomy rind (Camembert-type cheese);Queso de maduración suave con corteza florecida (tipo Camembert);359;17,5;0;32,3;8,838602;23,27251;0;0;0;69;470;1,18;FALSE;[8]
12820;12820;5;Soft-ripened cheese with bloomy rind, from goat's milk, Camembert-type cheese;Queso de maduración suave con corteza florecida, de leche de cabra, tipo Camembert;292;19,9;0;23,8;5,99;16;0,05;0;91,8;153;400;1;TRUE;[8]
12008;12008;5;Soft-ripened cheese, double cream, around 30% fatwith bloomy rind;Queso de maduración suave, doble crema, alrededor del 30% de grasa con corteza florecida;333;17,5;0;29,4;9,37;18,5;0;0;79,5;112;511;1,28;FALSE;[8]
12814;12814;5;Soft-ripened cheese, from goat's milk, from pasteurised milk;Queso de maduración suave, de leche de cabra, de leche pasteurizada;279;19,3;0;22,6;4,95;17,4;0;0;78;0;624;1,56;TRUE;[8]
12033;12033;5;Soft-ripened cheese, triple cream, around 40% fat;Queso de maduración suave, triple crema, alrededor del 40% de grasa;376;9,89;0;37,5;11,51;25,1;0;0;122;119;436;1,09;FALSE;[8]
12034;12034;5;Soft-ripened cheese, washed rind (average);Queso de maduración suave, con corteza lavada (promedio);320;20,6;0;26,5;7,24;17,6;0,021;0;;113;649;1,66;FALSE;[8]
12009;12009;5;Soft-ripened round cheese with bloomy rind, 5 to 11% fat, Camembert-type cheese, reduced fat;Queso redondo de maduración suave con corteza florecida, del 5 al 11% de grasa, queso tipo Camembert, reducido en grasa;173;22,6;0;9,3;1,8;6,8;0;0;36;187;576;1,44;FALSE;[8]
12012;12012;5;Soft-ripened round cheese with bloomy rind, around 11% fat, Coulommiers-type cheese, reduced fat;Queso redondo de maduración suave con corteza florecida, alrededor del 11% de grasa, queso tipo Coulommiers, reducido en grasa;187;22,5;0;11;3,08;7,9;0;0;46;0;0;0,9;FALSE;[8]
12013;12013;5;Soft-ripened round cheese with bloomy rind, around 5% fat, Camembert-type cheese, reduced fat;Queso redondo de maduración suave con corteza florecida, alrededor del 5% de grasa, tipo Camembert, reducido en grasa;150;25,7;0;5,5;1,443536;3,800908;0;0;0;0;0;0;FALSE;[8]
12047;12047;5;Soft-ripened washed-rind cheese, from pasteurised milk (Vieux pané-type cheese);Queso de corteza lavada y maduración suave, de leche pasteurizada (queso tipo Vieux pané);311;20,3;0;25,7;6,37;17,4;0;0;0;99,3;626;1,57;FALSE;[8]
12035;12035;5;Soft-ripened washed-rind cheese, reduced fat, around 13% fat;Queso de corteza lavada y maduración suave, reducido en grasa, alrededor del 13% de grasa;198;21,6;0;12,6;4,23;8,08;0;0;43;94;650;1,63;FALSE;[8]
16080;16080;9;Solid vegetable fat (margarine type), for frying;Grasa vegetal sólida (tipo margarina), para freír;899;0,5;0;99,8;0,52;94,6;0;0;0;0,3;5;0,013;FALSE;[]
39528;39528;8;Sorbet, cone;Sorbete, en cono;0;2,08;39,3;6,74;0;4,47;27,6;0,9;0;0;20,4;0,051;FALSE;[]
39525;39525;8;Sorbet, cup;Sorbete, en copa;0;0;27;2,5;1,67;6,53;24;0;0;0;16,1;0,04;FALSE;[]
39524;39524;8;Sorbet, in box;Sorbete, en caja;0;0,47;29,6;0,78;0,334;0,45;25;1,17;1;96;21,3;0,045;FALSE;[]
31013;31013;8;Sorbet, on stick;Sorbete, en palito;0;0,28;25,7;0,32;0;0,094;23,1;0,82;0;21;14,9;0,039;FALSE;[]
9360;9360;3;Sorghum, whole, raw;Sorgo, entero, crudo;349;10,6;65,4;3,46;2,69;0,61;2,48;6,7;0;363;2;0,005;TRUE;[4]
11302;11302;10;Sorrel sauce, prepacked;Salsa de acedera, envasada;0;1,3;1,7;15;0;10;1,7;3,2;0;0;0;0,63;FALSE;[]
20111;20111;2;Sorrel, raw;Acedera, cruda;0;1,84;1,6;0,65;0,3;0,1;1,54;1,8;0;390;4;0,009;TRUE;[]
25969;25969;1;Soup (average);Sopa (promedio);37,4;1,27;4,5;1,37;0,72;0,57;1,6;1,02;7,47;108;296;0,75;FALSE;[]
20252;20252;11;Soup for baby, with vegetables and potatoes;Sopa para bebé, con verduras y patatas;38,5;1;5,88;0,91;0,65;0,16;1,32;1,4;700;95,4;70,2;0,18;FALSE;[]
20253;20253;11;Soup for baby, with vegetables, cereals and milk;Sopa para bebé, con verduras, cereales y leche;59,5;1,5;7,19;2,5;1,9;0,41;3,23;0,9;1,39;96,5;83;0,21;FALSE;[4,8]
25923;25923;1;Soup, Asian-style with noodles, dehydrated and reconstituted;Sopa estilo asiático con fideos, deshidratada y reconstituida;29,8;0,97;5,25;0,44;0;0,17;1,21;0,49;0;37,8;334;0,84;FALSE;[4]
25955;25955;1;Soup, Asian-style with noodles, prepacked, to be reheated;Sopa estilo asiático con fideos, envasada, para recalentar;22,3;0,7;3,4;0,5;0;0,2;0,5;0,7;0;0;360;0,9;FALSE;[4]
25932;25932;1;Soup, asparagus, dehydrated and reconstituted;Sopa de espárragos, deshidratada y reconstituida;35,3;0,6;5,14;1,31;0;0,73;0,99;0,28;0;0,035;303;0,76;FALSE;[]
25968;25968;1;Soup, asparagus, prepacked, to be reheated;Sopa de espárragos, envasada, para recalentar;133;4,6;4,7;10,4;0;5,1;2,9;1;0;0;0;0,98;FALSE;[]
25913;25913;1;Soup, carrots, prepacked, to be reheated;Sopa de zanahorias, envasada, para recalentar;33,2;0,61;3,89;1,41;0,389;0,96;1,82;1,22;0;140;259;0,65;FALSE;[]
25934;25934;1;Soup, cereals and vegetables, dehydrated and reconstituted;Sopa de cereales y verduras, deshidratada y reconstituida;47,8;1,4;6,8;1,4;0;0,8;1,2;1,2;0;94;312;0,78;FALSE;[4]
25928;25928;1;Soup, chicken and vegetables, dehydrated and reconstituted;Sopa, de pollo y verduras, deshidratada y reconstituida;27,3;0,99;4,58;0,44;0;0,17;0,55;0,51;0;0;292;0,73;FALSE;[]
25901;25901;1;Soup, chicken and vegetables, prepacked, to be reheated;Sopa, de pollo y verduras, envasada, para recalentar;30,8;3,09;2,6;0,8;0;0,3;1,2;0,4;0;0;700;1,75;FALSE;[]
25950;25950;1;Soup, chicken and vermicelli, dehydrated and reconstituted;Sopa, de pollo y fideos, deshidratada y reconstituida;21,3;0,75;3,87;0,25;0;0,081;0,31;0,26;0,72;36;272;0,68;FALSE;[4]
25908;25908;1;Soup, chicken and vermicelli, prepacked, to be reheated;Sopa, de pollo y fideos, envasada, para recalentar;30,8;1,3;3,86;1;0,47;0,49;0,77;0,56;5;30,5;326;0,82;FALSE;[4]
25915;25915;1;Soup, chorba frik, w meat and frik;Sopa, chorba frik, con carne y frik;62,9;3,75;5,4;2,5;1,314655;1,185345;0,9;1,9;11;157;337;0,84;TRUE;[4]
25919;25919;1;Soup, fish and/or crustacean, dehydrated and reconstituted;Sopa, de pescado y/o crustáceos, deshidratada y reconstituida;29;0,91;5,09;0,5;0;0,14;1,06;0,21;0;0,01;253;0,63;FALSE;[5]
25904;25904;1;Soup, fish and/or crustacean, prepacked, to be reheated;Sopa, de pescado y/o crustáceos, envasada, para recalentar;42,8;3,45;2,88;1,79;1,18;0,58;0,9;0,69;30;110;343;0,86;FALSE;[5]
25967;25967;1;Soup, gazpacho, cold, prepacked;Sopa, gazpacho, fría, envasada;32,8;0,65;3,38;1,62;0,16;0,27;2,32;1,04;0;210;293;0,75;FALSE;[]
25964;25964;1;Soup, green vegetables, dehydrated and reconstituted;Sopa, de verduras verdes, deshidratada y reconstituida;34,8;0,72;5,31;1,07;0,305;0,71;1,07;0,54;0,7;50;264;0,66;FALSE;[]
25963;25963;1;Soup, green vegetables, prepacked, to be reheated;Sopa, de verduras verdes, envasada, para recalentar;33,4;1;3,84;1,32;0,67;0,64;0,81;1,05;3,52;120;280;0,7;FALSE;[]
25925;25925;1;Soup, leek and potato, dehydrated and reconstituted;Sopa, de puerro y patata, deshidratada y reconstituida;26,1;0,63;4,84;0,41;0;0,2;0,91;0,28;0;0,023;292;0,72;FALSE;[]
25907;25907;1;Soup, leek and potato, prepacked, to be reheated;Sopa, de puerro y patata, envasada, para recalentar;37,1;0,79;4,46;1,51;0,8;0,6;0,81;1,28;4,73;94;290;0,73;FALSE;[]
25900;25900;1;Soup, lentils, prepacked, to be reheated;Sopa, de lentejas, envasada, para recalentar;55;3,74;6,6;1,12;0,65;0,45;0,7;1,8;3;144;143;0,36;FALSE;[]
25956;25956;1;Soup, minestrone, dehydrated and reconstituted;Sopa, minestrone, deshidratada y reconstituida;31,3;1,14;5,53;0,34;0;0,02;1,07;0,79;0;122;281;0,7;FALSE;[2]
25916;25916;1;Soup, minestrone, prepacked, to be reheated;Sopa, minestrone, envasada, para recalentar;48,8;1,2;5,6;2;0,63;0,6;1,7;1,8;1,5;106;300;0,75;FALSE;[2]
25905;25905;1;Soup, mixed vegetables, dehydrated and reconstituted;Sopa, de verduras mixtas, deshidratada y reconstituida;34,5;0,86;4,43;1,22;0,541;0,39;1,07;1,16;2,12;60;276;0,69;FALSE;[2]
25903;25903;1;Soup, mixed vegetables, prepacked, to be reheated;Sopa, de verduras mixtas, envasada, para recalentar;39,4;0,76;5,05;1,56;0,61;0,55;1,72;1,1;3,7;110;275;0,69;FALSE;[2]
25924;25924;1;Soup, Moroccan, dehydrated and reconstituted;Sopa, marroquí, deshidratada y reconstituida;34,3;1,2;5,77;0,55;0;0,23;1,49;0,72;0;80,5;318;0,8;FALSE;[2]
25936;25936;1;Soup, mushrooms, dehydrated and reconstituted;Sopa, de champiñones, deshidratada y reconstituida;37,8;0,65;4,37;1,79;0,75;0,73;0,63;0,82;0,87;48;311;0,79;FALSE;[]
25912;25912;1;Soup, mushrooms, prepacked, to be reheated;Sopa, de champiñones, envasada, para recalentar;48,2;0,81;4,09;3,07;1,36;1,58;0,91;0,52;3,3;62;312;0,78;FALSE;[]
25942;25942;1;Soup, onions, dehydrated and reconstituted;Sopa de cebolla, deshidratada y reconstituida;24;0,58;4,37;0,4;0;0,23;1,3;0,31;0;56,7;318;0,79;FALSE;[]
25910;25910;1;Soup, onions, prepacked, to be reheated;Sopa de cebolla, envasada, para recalentar;40,4;1,35;4,93;1,4;0,26;0,55;1,5;1,34;0;28;315;0,79;FALSE;[]
25917;25917;1;Soup, pistou (basil, garlic and olive oil), dehydrated and reconstituted;Sopa de pistou (albahaca, ajo y aceite de oliva), deshidratada y reconstituida;30,4;1,2;5,2;0,35;0,29;0,065556;1,2;0,8;1;132;256;0,64;FALSE;[]
25953;25953;1;Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated;Sopa de pistou (albahaca, ajo y aceite de oliva), envasada, para recalentar;31,9;2;4,1;0,5;0,2;0,2;0,25;1,5;0;0;260;0,65;FALSE;[]
25954;25954;1;Soup, pumpkin, dehydrated and reconstituted;Sopa de calabaza, deshidratada y reconstituida;38,3;0,79;5,61;1,24;0;0,61;2,64;0,76;0;0,01;279;0,7;FALSE;[]
25945;25945;1;Soup, pumpkin, prepacked, to be reheated;Sopa de calabaza, envasada, para recalentar;35,9;0,67;4,13;1,56;0,629;0,88;2,37;1,31;4,95;130;256;0,65;FALSE;[]
25965;25965;1;Soup, split peas, prepacked, to be reheated;Sopa de guisantes partidos, envasada, para recalentar;56,7;2,68;6,25;1,98;0;0,67;1,02;1,6;0;0;279;0,7;FALSE;[]
25949;25949;1;Soup, tomato and vermicelli, dehydrated and reconstituted;Sopa de tomate y fideos, deshidratada y reconstituida;21,6;0,63;4,21;0,18;0;0,099;0,72;0,32;0,7;62;271;0,68;FALSE;[4]
25933;25933;1;Soup, tomatoes and vermicelli, prepacked, to be reheated;Sopa de tomate y fideos, envasada, para recalentar;37,7;1,1;5,87;0,8;0;0,5;3,43;1,3;0;0;307;0,77;FALSE;[4]
25935;25935;1;Soup, tomatoes, dehydrated and reconstituted;Sopa de tomate, deshidratada y reconstituida;36,2;0,76;5,79;0,97;0,57;0,32;2,44;0,64;2,02;65;278;0,69;FALSE;[]
25914;25914;1;Soup, tomatoes, prepacked, to be reheated;Sopa de tomates, envasada, para recalentar;38,7;0,74;6,27;0,99;0,59;0,36;2,95;0,88;2,9;130;259;0,64;FALSE;[]
25962;25962;1;Soup, vegetables with cheese, prepacked, to be reheated;Sopa de verduras con queso, envasada, para recalentar;50,2;1,34;5,09;2,51;0;1,58;1,62;0,93;0;0;268;0,67;FALSE;[8]
25957;25957;1;Soup, watercress, dehydrated and reconstituted;Sopa de berro, deshidratada y reconstituida;25,1;0,42;3,95;0,8;0;0,42;0,31;0,19;0;0;308;0,77;FALSE;[]
25958;25958;1;Soup, watercress, prepacked, to be reheated;Sopa de berro, envasada, para recalentar;34;1;5,4;0,8;0;0,5;0,9;0,6;0;0;310;0,78;FALSE;[]
13412;13412;2;Soursop juice, sampled in the island of La Martinique;Jugo de guanábana, probado en la isla de La Martinica;0;0,65;0;0,43;0,19;0,092;0;0;0;0;0;0;FALSE;[]
11214;11214;10;"Soy ""cream"" preparation";"Preparación de ""crema"" de soja";0;3,25;2,03;14,7;12,32;1,65;1,6;0;0;130;25;0,063;FALSE;[13]
25224;25224;4;Soy and wheat burger or bite (not vegan);Hamburguesa o bocado de soja y trigo (no vegano);185;17,6;8,19;7;6,03;0,55;2,07;5,24;2;570;494;1,24;FALSE;[13,4]
25223;25223;4;Soy and wheat burger or bite (vegan);Hamburguesa o bocado de soja y trigo (vegano);157;19,5;6,76;3,7;2,83;0,66;2,57;4,86;0;680;670;1,68;FALSE;[13,4]
20914;20914;1;Soy burger or vegetable escalope;Hamburguesa de soja o escalope vegetal;0;15,5;8,7;14,7;9,8;0,65;2,3;8,8;3,16;380;700;1,75;FALSE;[13]
20911;20911;5;Soy dessert, flavoured, sweet, fortified with calcium, prepacked;Postre de soja, aromatizado, dulce, fortificado con calcio, envasado.;95;3,25;15,3;1,9;1,32;0,48;13,2;1,1;0;170;51;0,13;FALSE;[13]
20921;20921;5;Soy dessert, flavoured, sweet, not fortified, prepacked;Postre de soja, aromatizado, dulce, no fortificado, envasado;93,1;2,74;16;1,7;1,12;0,47;12,5;0,8;0;160;42;0,11;FALSE;[13]
19694;19694;5;Soy dessert, plain, fortified with calcium, prepacked;Postre de soja, natural, fortificado con calcio, envasado;42;3,59;1,1;2,1;1,62;0,34;0,27;0,6;0;130;21;0,053;FALSE;[13]
19693;19693;5;Soy dessert, plain, not fortified, prepacked;Postre de soja, natural, no fortificado, envasado;44,7;3,76;2,05;1,9;1,57;0,22;0,69;0,8;0;110;34;0,085;FALSE;[13]
19696;19696;5;Soy dessert, w almonds, prepacked;Postre de soja, con almendras, envasado;56;3,65;2,85;2,8;2,24;0,38;1,09;0,6;0;140;74;0,19;FALSE;[13]
19692;19692;5;Soy dessert, w fruits, sweet, fortified with calcium, prepacked;Postre de soja, con frutas, dulce, fortificado con calcio, envasado;86,7;2,74;12,9;2,3;1,35;0,79;11,6;0,5;0;89;28;0,07;FALSE;[13]
19695;19695;5;Soy dessert, w fruits, sweet, not fortified, prepacked;Postre de soja, con frutas, dulce, no fortificado, envasado;78;3,31;11;1,7;1,28;0,34;10,6;1,1;0;91;34;0,085;FALSE;[13]
18901;18901;6;Soy drink, plain, fortified with calcium, prepacked;Bebida de soja, natural, fortificada con calcio, envasada;44,2;3,42;2,18;2,05;1,39;0,26;2,18;1;0,7;86;38,8;0,097;FALSE;[13]
18900;18900;6;Soy drink, plain, prepacked;Bebida de soja, natural, envasada;37,1;3,31;0,7;2,07;1,38;0,26;0,4;0,6;0,7;110;24,3;0,061;FALSE;[13]
18903;18903;6;Soy drink, sweet, flavoured, enriched in calcium, prepacked;Bebida de soja, dulce, aromatizada, enriquecida en calcio, envasada;42,8;3,01;2,89;1,8;1,38;0,28;2,7;1,1;0;137;47,9;0,12;FALSE;[13]
18902;18902;6;Soy drink, sweet, flavoured, with sugar, prepacked;Bebida de soja, dulce, aromatizada, con azúcar, envasada;60,5;2,96;7,24;1,92;1,23;0,3;6,72;0,6;0,7;140;48,7;0,12;FALSE;[13]
29209;29209;6;Soy drink, w concentrated fruit juice, prepacked;Bebida de soja, con jugo de fruta concentrado, envasada;56,2;2,3;9,5;1;0,46;0,54;5,8;0;0,5;0;87;0,22;FALSE;[13]
42200;42200;10;Soy lecithin;Lecitina de soja;779;0;8;83;48,83;12,6;3,3;0;0;875;15;0,038;FALSE;[13]
9903;9903;3;Soy noodle, cooked, unsalted;Fideos de soja, cocidos, sin sal;61,2;0,57;14,4;0,1;1,165;0,5;0;0,8;0;1,2;2,5;0,0063;FALSE;[13]
17420;17420;9;Soy oil;Aceite de soja;900;0;0;100;81,2;14,7;0;0;0;1,85;1,11;0;FALSE;[13]
20591;20591;4;Soy protein, textured, rehydrated;Proteína de soja, texturizada, rehidratada;150;18,6;7,03;2,9;2,26;0,47;3,65;5,61;0;820;5;0,013;FALSE;[13]
999998;999998;10;Soy sauce, low sodium;Salsa de soja, baja en sodio;53;8,1;4,9;0,6;0;0;0,4;0,8;;;575;;FALSE;[13]
11104;11104;10;Soy sauce, prepacked;Salsa de soja, envasada;45,5;7,08;3,64;0,1;0,044;0,0085;1,32;0,86;0;547;7440;18,6;FALSE;[13]
11216;11216;10;Soy sauce, with sugar, prepacked;Salsa de soja, con azúcar, envasada;0;2,88;0;0,5;2,2;1,46;39,5;0;0;410;2760;6,9;FALSE;[13]
9902;9902;3;Soy vermicelli or soy noodle, dried;Vermicelli de soja o fideos de soja, secos;344;0,57;84,7;0,14;0;0;1,38;1,6;0;13,2;15,6;0,039;FALSE;[13]
30181;30181;1;Soy-based minced;Carne picada a base de soja;143;11,5;7,01;5,8;4,85;0,64;4,19;5,23;0;620;312;0,78;FALSE;[13]
20900;20900;3;Soya flour;Harina de soya;460;35,8;22,9;21,4;17,08;3,04;7,5;10;0;2230;7,5;0,019;FALSE;[13]
25226;25226;1;Soybean and wheat-based nuggets (not vegan);Nuggets a base de soya y trigo (no veganos);253;14,1;18,5;12,6;10,61;1,34;3,17;4,18;2;400;472;1,18;FALSE;[13,4,7]
25227;25227;1;Soybean and wheat-based nuggets (vegan);Nuggets a base de soya y trigo (veganos);251;15,5;19,7;10,9;9,22;1,14;1,75;5,38;0;330;556;1,39;FALSE;[13,4]
20901;20901;2;Soybean, whole grain;Soya, grano entero;432;34,5;20,8;19,2;15,21;2,72;7,33;13;0;1740;3;0,0075;TRUE;[13]
22510;22510;4;Spanish-style tortilla with onions (omelette with potatoes and onions), prepacked;Tortilla española con cebolla (tortilla de patatas y cebolla), envasada;165;5,56;11,7;9,9;7,85;1,55;1,22;2,7;99,2;450;425;1,06;FALSE;[7]
5100;5100;6;Sparkling fruit wine;Vino de frutas espumoso;0;0;6,95;0;0;0;6,95;0;0;30;3;0,0075;FALSE;[14]
24009;24009;7;Speculoos biscuit;Galleta de speculoos;0;5,94;69;19,7;8,54;9,35;32,6;1,93;0;0;343;0,86;FALSE;[4]
9480;9480;3;Spelt flour;Harina de espelta;352;11,4;64;3;2,28;0,5;1,3;9,3;0;360;5;0,13;FALSE;[4]
9001;9001;3;Spelt, raw;Espelta, cruda;344;14,6;59,5;2,43;1,71;0,41;6,68;10,7;0;388;8;0,02;TRUE;[4]
11081;11081;10;Spice (average);Especias (promedio);346;12,3;37,7;10,4;4,48;4,84;2,14;25,9;0;1430;19,2;0,048;FALSE;[]
30317;30317;4;Spicy pork sausage with red pepper, in large slices;Salchicha de cerdo picante con pimiento rojo, en rodajas grandes;322;22,6;2,1;23,9;13,99;8,8;2,1;0;75;650;1720;4,3;FALSE;[]
30315;30315;4;Spicy pork sausage with red pepper, no precision;Salchicha de cerdo picante con pimiento rojo, sin precisión;433;23,5;3,05;36,1;16,3;14,3;2,01;0,93;0;0;1690;4,24;FALSE;[]
25026;25026;1;Spinach w cream sauce, prepacked;Espinacas con salsa de crema, envasadas;0;2,5;4,1;2,9;0,85;1,82;1,19;1,9;0;0;287;0,72;FALSE;[8]
20336;20336;2;Spinach, boiled/cooked in water;Espinacas, hervidas/cocidas en agua;28,1;3,38;0,85;0,7;0,51;0,13;0;3,5;0;160;12;0,03;TRUE;[]
20060;20060;2;Spinach, canned, drained;Espinacas, enlatadas, escurridas;0;2,81;0,93;0,5;0,223;0,081;0,4;2,4;0;346;322;0,81;FALSE;[]
20027;20027;2;Spinach, cooked;Espinacas, cocidas;0;3,2;0,5;0,14;0,0686;0,043;0,47;2,7;0;396;27,6;0,069;TRUE;[]
20121;20121;2;Spinach, frozen, cooked;Espinacas, congeladas, cocidas;0;4,01;0,51;0,87;0,37;0,16;0,51;3,7;0;302;97;0,24;FALSE;[]
20083;20083;2;Spinach, frozen, raw;Espinacas, congeladas, crudas;0;2,87;0,89;0,49;0,229;0,075;0,6;2,7;0;398;46,5;0,098;FALSE;[]
20285;20285;2;Spinach, puree;Puré de espinacas;0;3,7;5,2;2,2;0;1,2;1,2;2,2;0;0;289;0,72;TRUE;[]
20059;20059;2;Spinach, raw;Espinacas, crudas;0;2,62;2,25;0,5;0,281;0,064;0,32;2,37;0;504;66,7;0,17;TRUE;[]
20270;20270;2;Spinach, young leaves, raw;Espinacas, hojas jóvenes, crudas;18,3;2,06;0,85;0,4;0,27;0,09;0;2,4;0;580;25;0,063;TRUE;[]
10057;10057;4;Spinous spider crab, boiled;Cangrejo araña espinoso, hervido;0;18,3;0;3,8;2,35;1,14;0;0;115;260;385;0,96;FALSE;[5]
10022;10022;4;Spiny lobster, boiled/cooked in water;Langosta espinosa, hervida/cocida en agua;106;21,8;1,3;1,52;1,1;0,26;0;0;80;208;182;0,46;FALSE;[5]
10015;10015;4;Spiny lobster, raw;Langosta espinosa, cruda;86,9;17,7;1,07;1,34;0,98;0,25;0;0;125;340;180;0,45;TRUE;[5]
26063;26063;4;Spiny scorpionfish, raw;Escorpión espinoso, crudo;87,6;18,9;0;1,33;0,7;0,24;0;0;0;465;0;0;TRUE;[]
26148;26148;4;Spiny scorpionfish, steamed;Escorpión espinoso, al vapor;126;24,6;0;3,1;1,56;0,61;0;0;48,9;380;88,8;0,22;TRUE;[]
1023;1023;6;Spirit made from wine, armagnac or cognac type;Aguardiente hecho de vino, tipo armagnac o coñac;228;0;1;0;11,369;13,51989;0;0;0;0;0;0;FALSE;[14]
11086;11086;10;Spirulina, (spirulina sp.), dried;Espirulina, (espirulina sp.), seca;0;57,5;20,3;7,72;2,76;2,65;3,1;3,6;0;1360;1050;2,62;FALSE;[]
20506;20506;2;Split pea, boiled/cooked in water;Guisante partido, hervido/cocido en agua;0;8,6;16,3;1,49;0,99;0,16;3,85;7,95;0;327;4,5;0,011;TRUE;[]
20515;20515;2;Split pea, dried;Guisante partido, seco;0;22,8;52;1,44;0,97;0,23;2,75;15,8;0;969;15,4;0,051;TRUE;[]
23940;23940;7;Sponge cake filled and covered with chocolate, prepacked;Pastel de esponja relleno y cubierto con chocolate, envasado;0;5,46;53,3;20,8;7,11;12,3;35;1,91;27;289;171;0,43;FALSE;[7,8]
23006;23006;7;Sponge cake w chocolate w or wo cherry;Pastel de esponja con chocolate con o sin cereza;0;4,13;34,2;19;5,42;12,4;29,5;2,2;61,7;190;69;0,17;FALSE;[7,8]
23007;23007;7;Sponge cake w fruit mousse;Pastel de esponja con mousse de frutas;0;3,87;31,6;12,2;3,4;6,51;25,1;1;87;97;44,5;0,11;FALSE;[7,8]
23009;23009;7;Sponge sandwich cake filled and topped with strawberries or raspberries;Pastel de sándwich de esponja relleno y cubierto con fresas o frambuesas;0;3,31;26,7;15,5;4,77;8,3;17,3;1,3;61;105;61,7;0,15;FALSE;[7,8]
26172;26172;4;Spotted wolffish;Pez lobo moteado;108;16,3;0;4,8;3,37;0,96;0;0;58;282;105;0,26;TRUE;[]
20323;20323;2;Spring onion, sautéed/pan-fried, without fat;Cebolla de primavera, salteada/frita en sartén, sin grasa;27,6;1,13;3,56;0,3;0,17;0,09;2,8;3,1;0;260;5;0,013;TRUE;[]
25419;25419;1;Spring roll;Rollito de primavera;103;4,57;16,6;1,82;1,02;0,66;3,6;1,2;13,9;87;116;0,29;FALSE;[4,13]
76080;76080;6;Spring still water (Cristaline), bottled;Agua de manantial (Cristaline), embotellada;0;0;0;0;0;0;0;0;0;0,35;1,1;0,0026;FALSE;[]
20267;20267;2;Spring vegetables, frozen, raw (French beans, carrots, potatoes, green peas, onions);Verduras de primavera, congeladas, crudas (judías verdes, zanahorias, patatas, guisantes verdes, cebollas);0;2,4;8,48;0,078;0;0;2,62;3,62;0;0;16,7;0,04;FALSE;[]
76028;76028;6;Spring water (Ogeu), bottled, lightly mineralized;Agua de manantial (Ogeu), embotellada, ligeramente mineralizada;0;0;0;0;0;0;0;0;0;0;0;0;FALSE;[]
20139;20139;2;Squash, all types, raw;Calabaza, todos los tipos, cruda;0;1,1;1,6;0,17;0,09;0,037;1,6;1,3;0;312;4,5;0,011;TRUE;[]
20141;20141;2;Squash, butternut, peeled, cooked;Calabaza butternut, pelada, cocida;0;1,23;0;0,07;0,034;0,014;0;0;0;133;2;0,005;FALSE;[]
20138;20138;2;Squash, butternut, pulp, raw;Pulpa de calabaza butternut, cruda;0;1;5,4;0,1;0,049;0,021;2,2;2;0;352;4;0,01;TRUE;[]
20136;20136;2;Squash, melonnette jaspée from Vendée, pulp, raw;Pulpa de calabaza melonnette jaspée de Vendée, cruda;0;0,75;5,98;0,13;0,19;0,092;0;1,35;0;359;0;0;TRUE;[]
20143;20143;2;Squash, spaghetti, pulp, cooked;Pulpa de calabaza espagueti, cocida;0;0,66;5,06;0,26;0,152;0,062;2,53;1,4;0;117;18;0,045;FALSE;[]
20145;20145;2;Squash, spaghetti, pulp, raw;Pulpa de calabaza espagueti, cruda;0;0,64;5,41;0,57;0,282;0,12;2,76;1,5;0;108;17;0,043;TRUE;[]
